case,seed,backend,step,reward,entropy,grad_norm,actor_update_ms_per_token,actor_update_seconds,whole_step_throughput
h200-tp1,42,triton,19,0.0,0.15758901834487915,0.0046274359337985516,0.019258252256025964,1.4343546280288137,986.6471573853586
h200-tp1,42,triton,20,0.0,0.16940690577030182,0.004789066966623068,0.018442046149293366,1.3830796930124052,1015.0705642028505
h200-tp1,42,triton,21,0.0,0.17672410607337952,0.0054137203842401505,0.023571353141928472,1.7151459400192834,784.5238626534992
h200-tp1,42,triton,22,0.0,0.1953926384449005,0.005516591016203165,0.02493541776189518,1.8435253059724346,902.9454590924155
h200-tp1,42,triton,23,0.0,0.19826143980026245,0.005902641918510199,0.018716339584863365,1.3650949439615943,734.4841782263316
h200-tp1,42,triton,24,0.0,0.1938273161649704,0.005496343597769737,0.018502016903451372,1.3747738639940508,821.5882582956151
h200-tp1,42,triton,25,0.0,0.21070338785648346,0.00602970365434885,0.018249800005080637,1.403628617990762,813.8497579223272
h200-tp1,42,triton,26,0.0,0.21470481157302856,0.006299670320004225,0.018103026763650467,1.3507754449965432,985.2670310281203
h200-tp1,42,triton,27,0.0,0.22547033429145813,0.006463494151830673,0.019981028321699162,1.5436543240211904,1027.3248634163344
h200-tp1,42,triton,28,0.0,0.23450925946235657,0.005921156611293554,0.018573722662499875,1.3737868230091408,826.5724957828571
h200-tp1,42,triton,29,0.0,0.24217797815799713,0.006065844092518091,0.01805809630515877,1.3763158679939806,798.6187995938511
h200-tp1,42,triton,30,0.0,0.24754084646701813,0.006615996826440096,0.029980948502369504,2.261163136048708,714.563797385191
h200-tp1,42,triton,31,0.0,0.27249619364738464,0.006333119701594114,0.018677466784408566,1.3956550279981457,829.7233927768937
h200-tp1,42,triton,32,0.0,0.2749038338661194,0.006256146356463432,0.018853211950311352,1.401246124994941,940.0521001711045
h200-tp1,42,triton,33,0.0,0.2986948490142822,0.006564650218933821,0.020324257798027417,1.566349899978377,1021.5212699323727
h200-tp1,42,triton,34,0.0,0.3233301639556885,0.006985423155128956,0.01855346888542804,1.3869831199990585,1000.7979846561279
h200-tp1,42,triton,35,0.0,0.3381074070930481,0.007112598977982998,0.018399545621371517,1.4236832419992425,1040.9764576287673
h200-tp1,42,triton,36,0.0,0.37265413999557495,0.007713221479207277,0.026095697090426716,1.946739002945833,789.3870251979101
h200-tp1,42,triton,37,0.0,0.37823861837387085,0.008308855816721916,0.018321212307649253,1.3858164989505894,774.1182594393606
h200-tp1,42,triton,38,0.0,0.41595715284347534,0.008657339960336685,0.025630916137767707,1.9205758080352098,866.7938016362435
h200-tp1,42,triton,39,0.0,0.4297998249530792,0.010049022734165192,0.018575942361279955,1.4061245329794474,926.2287900573515
h200-tp1,42,triton,40,0.0,0.4552442133426666,0.011110895313322544,0.0202354377634417,1.4975842779967934,990.5879235461562
h200-tp1,42,triton,41,0.0,0.5180589556694031,0.013533808290958405,0.018731192025581992,1.3915777179645374,1001.2682490723264
h200-tp1,42,triton,42,0.0,0.5639327168464661,0.012851348146796227,0.018361659198099206,1.3890227950178087,838.1551032444362
h200-tp1,42,triton,43,0.0,0.600380539894104,0.013037176802754402,0.01845186197216483,1.3880228649941273,829.8094258540032
h200-tp1,42,triton,44,0.0,0.6597081422805786,0.013584611937403679,0.019441439244724176,1.4569414569996297,956.0929681936335
h200-tp1,42,triton,45,0.0,0.6751660704612732,0.01330038346350193,0.01900628284913858,1.4111784889828414,780.2676772852891
h200-tp1,42,triton,46,0.0,0.7545289397239685,0.015342273749411106,0.02471224455972286,1.8669606519979425,771.5069451359265
h200-tp1,42,triton,47,0.0,0.8410186767578125,0.017397094517946243,0.018027075099451475,1.39608880400192,815.6770944437606
h200-tp1,42,triton,48,0.0,0.9643915295600891,0.02049282379448414,0.01840031071853577,1.3633894230006263,1002.5228122854369
h200-tp1,42,triton,49,0.0,1.0158748626708984,0.023602455854415894,0.018504966084620666,1.3667767950100824,792.970844845121
h200-tp1,42,triton,50,0.0,1.0989272594451904,0.02469615638256073,0.019642977825834643,1.4899591540452093,1016.8743768717085
h200-tp1,42,triton,51,0.0,0.9613395929336548,0.025899231433868408,0.02454553986864053,1.867326491046697,966.6714516861097
h200-tp1,42,triton,52,0.0,1.0992989540100098,0.02967103011906147,0.03542907690946737,2.6363484709872864,835.7542577452239
h200-tp1,42,triton,53,0.0,1.3177471160888672,0.02604731358587742,0.018279011136622808,1.3886199180269614,1027.2142963188178
h200-tp1,42,triton,54,0.0,1.4444026947021484,0.02391188032925129,0.02797995996346899,2.0791348649654537,936.8858375317426
h200-tp1,42,triton,55,0.0,1.611748456954956,0.02520970068871975,0.01849159445695848,1.4179354629595764,931.6948846525294
h200-tp1,42,triton,56,0.0,1.7959527969360352,0.024463852867484093,0.01830085307322805,1.3842033230466768,1017.3250523146219
h200-tp1,42,triton,57,0.0,1.8353914022445679,0.02486097812652588,0.01853118363235966,1.3690097220242023,1003.191319593047
h200-tp1,42,triton,58,0.0078125,2.168816089630127,0.027879565954208374,0.019662345122844767,1.4820689259795472,815.4269809736537
h200-tp1,42,triton,59,0.0,2.436954975128174,0.03165160492062569,0.019208677838476598,1.4648537719622254,824.2829490298478
h200-tp1,42,triton,60,0.0,2.9501166343688965,0.03631145507097244,0.026286235645001738,1.9629509330261499,742.8070293829539
h200-tp1,42,triton,61,0.0078125,3.440089225769043,0.040598608553409576,0.018701297843500976,1.3962388969957829,952.2493201475722
h200-tp1,42,triton,62,0.0,4.14953088760376,0.04658228158950806,0.03123665193471637,2.3803578240331262,921.1815273015749
h200-tp1,42,triton,63,0.0,4.818232536315918,0.05167023465037346,0.020590815507371563,1.5386280979728326,982.7030742732578
h200-tp1,42,triton,64,0.0,5.302954196929932,0.05502752587199211,0.0189649895117258,1.3977197270141914,936.1343769854512
h200-tp1,42,triton,65,0.0,5.820703029632568,0.055448297411203384,0.01905842284406977,1.4203099040314555,987.9493302623973
h200-tp1,42,triton,66,0.0,6.447728633880615,0.05872589722275734,0.020031801041941796,1.4491405509761535,879.6849348701924
h200-tp1,42,triton,67,0.0,7.0621256828308105,0.05809440463781357,0.025568367299195847,1.8761045189457946,776.7186196360718
h200-tp1,42,triton,68,0.0,7.733996868133545,0.05792204663157463,0.018898361772788357,1.4194181560305879,827.405517591865
h200-tp1,42,triton,69,0.0,8.286633491516113,0.05382755398750305,0.021049246854638583,1.5461092799669132,965.308248461824
h200-tp1,42,triton,70,0.0,8.681709289550781,0.05167262628674507,0.018894244745517885,1.4032566630048677,733.7110737941812
h200-tp1,42,triton,71,0.0,9.10710334777832,0.04552373290061951,0.02102485554542817,1.541920855990611,966.2301963031779
h200-tp1,42,triton,72,0.0,9.393632888793945,0.038102298974990845,0.01923130412154755,1.385365455003921,960.2534974548536
h200-tp1,42,triton,73,0.0,9.636148452758789,0.03953339532017708,0.026192341910527935,1.901354483969044,879.9702185570476
h200-tp1,42,triton,74,0.0,9.88709831237793,0.03052893839776516,0.01893896915357821,1.385120448016096,981.770016755664
h200-tp1,42,triton,75,0.0,10.0665922164917,0.03061388060450554,0.02353078390102022,1.6998638290097006,858.6359469729485
h200-tp1,42,triton,76,0.0,10.120495796203613,0.026020539924502373,0.019711117142357317,1.3846665570163168,883.4509510967978
h200-tp1,42,triton,77,0.0,10.280811309814453,0.025388235226273537,0.02562075189558935,1.8177923469920643,868.3113395689539
h200-tp1,42,triton,78,0.0,10.39608097076416,0.024816960096359253,0.019323677685056714,1.3574497100198641,936.9728228377958
h200-tp1,42,triton,79,0.0,10.479059219360352,0.018635418266057968,0.021094407965047912,1.4707865009550005,917.9753777663731
h200-tp1,42,triton,80,0.0,10.499482154846191,0.022928299382328987,0.019504724052920152,1.35230152803706,882.3120770518145
h200-tp1,42,triton,81,0.0,10.571166038513184,0.019924746826291084,0.019810099862253665,1.3535052629886195,872.1600282231556
h200-tp1,42,triton,82,0.0,10.641946792602539,0.016980908811092377,0.02634864448130292,1.814367658982519,844.3275720485183
h200-tp1,42,triton,83,0.0,10.644308090209961,0.01816461980342865,0.02580089794445633,1.825052316999063,827.369633073936
h200-tp1,42,triton,84,0.0,10.739057540893555,0.017575010657310486,0.019725917009922343,1.3431771410396323,924.6078684128153
h200-tp1,42,triton,85,0.0,10.757108688354492,0.016423316672444344,0.02580849627200704,1.8137178840115666,819.6928884703791
h200-tp1,42,triton,86,0.0,10.774283409118652,0.017840448766946793,0.024550727275213905,1.666994381987024,884.6112159570521
h200-tp1,42,triton,87,0.0,10.743013381958008,0.019963879138231277,0.019994621714657292,1.3417990740272216,897.5285021905296
h200-tp1,42,triton,88,0.0,10.788227081298828,0.023044662550091743,0.02280279497082685,1.5389150269911624,893.0636737574257
h200-tp1,42,triton,89,0.0,10.803498268127441,0.014890534803271294,0.01959484756317022,1.3301766319782473,862.5838607368048
h200-tp1,42,triton,90,0.0,10.778238296508789,0.01898489147424698,0.030666407815287115,2.0631745849968866,846.6331006548818
h200-tp1,42,triton,91,0.0,10.790078163146973,0.0182413998991251,0.019385963202666664,1.3623679500306025,900.2967407980326
h200-tp1,42,triton,92,0.0,10.819292068481445,0.015494078397750854,0.026092757203309346,1.8439229660434648,904.4904160752483
h200-tp1,42,triton,93,0.0,10.841303825378418,0.0134609155356884,0.0275540895333822,1.900681096012704,840.5133063588129
h200-tp1,42,triton,94,0.0,10.851852416992188,0.017282363027334213,0.01945319631424086,1.3555765319615602,895.5409373424699
h200-tp1,42,triton,95,0.0,10.883593559265137,0.012801471166312695,0.027344083647043025,1.9169296399923041,885.4045091157326
h200-tp1,42,triton,96,0.0,10.865407943725586,0.013958941213786602,0.021233225467836767,1.452352622000035,918.7730203597699
h200-tp1,42,triton,97,0.0,10.888452529907227,0.014326591044664383,0.019479183975824092,1.350063282996416,926.874860941898
h200-tp1,42,triton,98,0.0,10.848529815673828,0.015167906880378723,0.028094772556404406,1.9143778019933961,786.7787959356071
h200-tp1,42,triton,99,0.0,10.816913604736328,0.01403875183314085,0.020136372932777598,1.3683873590198345,872.6201926925967
h200-tp1,42,triton,100,0.0,10.790278434753418,0.014088897034525871,0.019851408765346294,1.3566452750237659,834.6415940135302
h200-tp1,42,liger_tp,1,0.0,0.09944815933704376,0.0061703817918896675,0.03354976880672323,2.5598473599529825,289.7599403241529
h200-tp1,42,liger_tp,2,0.0,0.10093574225902557,0.006327415816485882,0.01804462778547913,1.3573169020237401,834.9211854558813
h200-tp1,42,liger_tp,3,0.0,0.10176404565572739,0.0062112510204315186,0.018146162312413564,1.3517439229763113,829.3005667958571
h200-tp1,42,liger_tp,4,0.0,0.10350188612937927,0.006117407698184252,0.017974398705884184,1.3864013209822588,853.3053358322243
h200-tp1,42,liger_tp,5,0.0,0.1045173853635788,0.005743544548749924,0.017632938359741127,1.323598885035608,830.3735046027451
h200-tp1,42,liger_tp,6,0.0,0.10886925458908081,0.00508085684850812,0.01829041359566671,1.3319079180364497,809.2676410238907
h200-tp1,42,liger_tp,7,0.0,0.10731519758701324,0.004921233281493187,0.028837840283202392,2.1729889410198666,840.6422839400376
h200-tp1,42,liger_tp,8,0.0,0.10916157811880112,0.004481871146708727,0.018378729011081823,1.3379714720067568,777.2030592993816
h200-tp1,42,liger_tp,9,0.0,0.11275582015514374,0.004652548581361771,0.018243698750517935,1.3516391530283727,825.1426831489238
h200-tp1,42,liger_tp,10,0.0,0.12620164453983307,0.004744542762637138,0.017980826571281874,1.365751663048286,1029.7296330584477
h200-tp1,42,liger_tp,11,0.0,0.1268424242734909,0.004422890488058329,0.019809281144127146,1.4807041469612159,953.9622828614929
h200-tp1,42,liger_tp,12,0.0,0.12200933694839478,0.0041489554569125175,0.018239625943582853,1.3432390129892156,997.5937668799228
h200-tp1,42,liger_tp,13,0.0,0.14060942828655243,0.004405283369123936,0.018365045571109215,1.4024283399921842,849.5081089332162
h200-tp1,42,liger_tp,14,0.0,0.13290093839168549,0.004412016365677118,0.017498943304473432,1.3129807140212506,840.4382667007583
h200-tp1,42,liger_tp,15,0.0,0.13346904516220093,0.0044208853505551815,0.026224855644933195,2.005257362034172,687.133879536924
h200-tp1,42,liger_tp,16,0.0,0.13508908450603485,0.004453046713024378,0.018418455321077682,1.3810157799744047,998.8985236294552
h200-tp1,42,liger_tp,17,0.0,0.14353729784488678,0.00431870948523283,0.018634841367433812,1.3901591660105623,820.3726476864432
h200-tp1,42,liger_tp,18,0.0,0.15271005034446716,0.004603044595569372,0.018480636655080526,1.3850867560249753,964.7590956299372
h200-tp1,42,liger_tp,19,0.0,0.15611125528812408,0.004677806980907917,0.018042812929673784,1.3438287070021033,1001.7466700306643
h200-tp1,42,liger_tp,20,0.0,0.1708216667175293,0.004565398208796978,0.01798670362437553,1.3489308250136673,840.2115552330478
h200-tp1,42,liger_tp,21,0.0,0.1754455864429474,0.005469865165650845,0.018302477859844544,1.3317614989937283,984.698426815908
h200-tp1,42,liger_tp,22,0.0,0.1933080554008484,0.005747264716774225,0.02083005951405468,1.5400079599930905,724.2085226723343
h200-tp1,42,liger_tp,23,0.0,0.19602294266223907,0.0060492283664643764,0.028509807955014538,2.0793913530069403,766.4976878896098
h200-tp1,42,liger_tp,24,0.0,0.1935645341873169,0.005487634334713221,0.018101601259624782,1.3450213799951598,829.3130733252744
h200-tp1,42,liger_tp,25,0.0,0.20889872312545776,0.0057191080413758755,0.017916751222608013,1.3780131700332277,815.1830295131258
h200-tp1,42,liger_tp,26,0.0,0.2134031355381012,0.006243109703063965,0.017745862214436525,1.3241252549923956,835.822471333766
h200-tp1,42,liger_tp,27,0.0,0.22577159106731415,0.006545843556523323,0.018085127329645068,1.3971845969790593,855.9779910239095
h200-tp1,42,liger_tp,28,0.0,0.2325476109981537,0.006177538074553013,0.02609643275125078,1.9301965520135127,944.4064386131756
h200-tp1,42,liger_tp,29,0.0,0.2438114881515503,0.005961449351161718,0.030487811955575622,2.3236590760061517,738.324702722866
h200-tp1,42,liger_tp,30,0.0,0.2443743646144867,0.0066643934696912766,0.017925936608194703,1.3519741389900446,1023.9618026427624
h200-tp1,42,liger_tp,31,0.0,0.2698383927345276,0.006339149083942175,0.024504392738628283,1.8310662430012599,770.7059801927335
h200-tp1,42,liger_tp,32,0.0,0.27769798040390015,0.00649949349462986,0.018298399857634637,1.3600102710188366,908.5622226173791
h200-tp1,42,liger_tp,33,0.0,0.2898043394088745,0.006552848033607006,0.01774815095788393,1.3678144980221987,1041.912825017304
h200-tp1,42,liger_tp,34,0.0,0.319056898355484,0.00693768635392189,0.017807959642393224,1.3312518310267478,1021.742588131314
h200-tp1,42,liger_tp,35,0.0,0.33317020535469055,0.0072007994167506695,0.01770298898906518,1.3697864760179073,861.098902242929
h200-tp1,42,liger_tp,36,0.0,0.37395644187927246,0.007586913648992777,0.019028277788529717,1.4195095230243169,830.6299037864284
h200-tp1,42,liger_tp,37,0.0,0.37563279271125793,0.008130863308906555,0.018064913670259065,1.3664300700183958,811.8644373779906
h200-tp1,42,liger_tp,38,0.0,0.41169846057891846,0.00849544070661068,0.019126950448416405,1.4332206510007381,961.9587870771335
h200-tp1,42,liger_tp,39,0.0,0.4332413673400879,0.009802035987377167,0.024381926429663775,1.845614303019829,750.888770660298
h200-tp1,42,liger_tp,40,0.0,0.44719985127449036,0.010901348665356636,0.01805126366090168,1.3359379210160114,959.7703496463182
h200-tp1,42,liger_tp,41,0.0,0.5143474340438843,0.012921714223921299,0.018174037500640634,1.350185593997594,1007.0253421340603
h200-tp1,42,liger_tp,42,0.0,0.552067756652832,0.012449328787624836,0.023414808891085943,1.7712834629928693,988.9443938935397
h200-tp1,42,liger_tp,43,0.0,0.6001016497612,0.012889913283288479,0.017875198075033225,1.3446438999962993,842.9023233203162
h200-tp1,42,liger_tp,44,0.0,0.6540623903274536,0.013670898042619228,0.030961775634054285,2.320275466016028,921.4935150676301
h200-tp1,42,liger_tp,45,0.0,0.670859158039093,0.013313909992575645,0.01833997610766774,1.3617065460421145,935.5223098605969
h200-tp1,42,liger_tp,46,0.0,0.7413856387138367,0.015069806948304176,0.01792232286731482,1.3539956479799002,778.0200658848813
h200-tp1,42,liger_tp,47,0.0,0.8116438984870911,0.01692993938922882,0.017725568733625054,1.3727389450068586,824.665402406855
h200-tp1,42,liger_tp,48,0.0,0.9367570281028748,0.020203782245516777,0.019824185138767377,1.4688928220421076,946.7619025298175
h200-tp1,42,liger_tp,49,0.0,1.016574740409851,0.02365051954984665,0.018166275453498304,1.3417611049953848,956.2266252223907
h200-tp1,42,liger_tp,50,0.0,1.0862009525299072,0.024362271651625633,0.017942194299615615,1.3609513220144436,1027.5246628872142
h200-tp1,42,liger_tp,51,0.0,0.9906060099601746,0.02557903714478016,0.01815224633248728,1.3809502919903025,813.9740012044047
h200-tp1,42,liger_tp,52,0.0,1.1146742105484009,0.02779899351298809,0.01944867499875923,1.4472148040076718,935.4304108453996
h200-tp1,42,liger_tp,53,0.0,1.298696517944336,0.026573076844215393,0.023731920887675315,1.8028665659949183,933.5806377412932
h200-tp1,42,liger_tp,54,0.0,1.4071885347366333,0.0236398633569479,0.01814069456858551,1.347998732002452,949.8845620435277
h200-tp1,42,liger_tp,55,0.0,1.575663447380066,0.024916667491197586,0.03035668230245238,2.3277503989520483,861.7902471435478
h200-tp1,42,liger_tp,56,0.0,1.8092644214630127,0.024572264403104782,0.017992894468240022,1.3609105659998022,836.016740077752
h200-tp1,42,liger_tp,57,0.0,1.847654104232788,0.02511574514210224,0.018331791768092617,1.3539861399913207,807.8640465766485
h200-tp1,42,liger_tp,58,0.0,2.116246223449707,0.02709248848259449,0.023910537627159643,1.8046717379475012,805.0854255085685
h200-tp1,42,liger_tp,59,0.0,2.376126766204834,0.03059782087802887,0.01832788718957063,1.3936342140077613,948.4680335266423
h200-tp1,42,liger_tp,60,0.0,2.930248498916626,0.035847559571266174,0.02565405682379001,1.907892205985263,901.3323195497425
h200-tp1,42,liger_tp,61,0.0,3.2843072414398193,0.039036571979522705,0.025000384177693555,1.8740287979599088,858.7480231632125
h200-tp1,42,liger_tp,62,0.0,4.079461097717285,0.04610026627779007,0.01862072730288206,1.4133318230160512,1002.1349709141151
h200-tp1,42,liger_tp,63,0.0,4.705965995788574,0.051167674362659454,0.018562525494906314,1.3797153949853964,753.2391707377631
h200-tp1,42,liger_tp,64,0.0,5.389010429382324,0.05501038208603859,0.018926855020579256,1.3902153549715877,969.504937531951
h200-tp1,42,liger_tp,65,0.0,5.778065204620361,0.05636496841907501,0.018764456146238583,1.3975016359472647,993.7072339532144
h200-tp1,42,liger_tp,66,0.0,6.42632532119751,0.058046307414770126,0.018621115719317342,1.3483177470043302,889.8023917297911
h200-tp1,42,liger_tp,67,0.0,7.048503398895264,0.05843387916684151,0.02002570829037394,1.4686854460160248,966.0316764747569
h200-tp1,42,liger_tp,68,0.0,7.767213344573975,0.056910328567028046,0.01949596186272477,1.4702294759918004,734.1460166719883
h200-tp1,42,liger_tp,69,0.0,8.248984336853027,0.05427183210849762,0.020715533074828252,1.522280948003754,911.9213242536616
h200-tp1,42,liger_tp,70,0.0,8.732818603515625,0.05130038782954216,0.031041302137084618,2.308852052956354,759.4480484078767
h200-tp1,42,liger_tp,71,0.0,9.123493194580078,0.04314076155424118,0.02065443989318415,1.5227898900047876,883.9682325040365
h200-tp1,42,liger_tp,72,0.0,9.393634796142578,0.037523288279771805,0.01902072333093516,1.3650792720145546,958.0127526299904
h200-tp1,42,liger_tp,73,0.0,9.65282917022705,0.03526011481881142,0.01906768952168316,1.3835324840038083,929.2459445331697
h200-tp1,42,liger_tp,74,0.0,9.911640167236328,0.03189404681324959,0.01900413033441903,1.3840328039950691,930.7365208540406
h200-tp1,42,liger_tp,75,0.0,10.031451225280762,0.03308345749974251,0.021560113836696527,1.5653505049995147,864.403599056159
h200-tp1,42,liger_tp,76,0.0,10.215868949890137,0.0260391216725111,0.02040742280334834,1.4320296729565598,825.908310595236
h200-tp1,42,liger_tp,77,0.0,10.28634262084961,0.026403602212667465,0.019033715507800347,1.349928204959724,948.03400196073
h200-tp1,42,liger_tp,78,0.0,10.40750789642334,0.019669245928525925,0.026195164103671703,1.8206948810257018,815.5552110684652
h200-tp1,42,liger_tp,79,0.0,10.48006534576416,0.021877601742744446,0.020701895837408807,1.4353452459909022,925.4842325375967
h200-tp1,42,liger_tp,80,0.0,10.551043510437012,0.01830611377954483,0.01946364581040292,1.3482078179949895,881.491999371563
h200-tp1,42,liger_tp,81,0.0,10.589184761047363,0.018055429682135582,0.026524652096524676,1.814392302010674,864.2842681744185
h200-tp1,42,liger_tp,82,0.0,10.663155555725098,0.017674168571829796,0.019524021677259924,1.3312258940422907,865.4506170620327
h200-tp1,42,liger_tp,83,0.0,10.658527374267578,0.016303908079862595,0.03264389978938337,2.308935676002875,823.5572604932855
h200-tp1,42,liger_tp,84,0.0,10.741497993469238,0.01726897992193699,0.02087870783759331,1.4108160460018553,909.6659623170852
h200-tp1,42,liger_tp,85,0.0,10.747933387756348,0.019946454092860222,0.025371968328835176,1.7752258800319396,843.6454755128683
h200-tp1,42,liger_tp,86,0.0,10.726285934448242,0.0173085555434227,0.02007111812501064,1.3304341360344552,884.0719672447769
h200-tp1,42,liger_tp,87,0.0,10.738434791564941,0.01840049959719181,0.0195547932189752,1.318462377996184,871.9711349381516
h200-tp1,42,liger_tp,88,0.0,10.725090026855469,0.015370366163551807,0.019395863512242505,1.3177549670217559,906.552134375832
h200-tp1,42,liger_tp,89,0.0,10.730332374572754,0.016191033646464348,0.02641905229493187,1.8010396330500953,831.9351481798949
h200-tp1,42,liger_tp,90,0.0,10.747584342956543,0.018139980733394623,0.02655027253155001,1.7993650700082071,877.6282989090972
h200-tp1,42,liger_tp,91,0.0,10.752839088439941,0.013344600796699524,0.01883081266989084,1.3247853329521604,863.1906187325272
h200-tp1,42,liger_tp,92,0.0,10.793924331665039,0.011884198524057865,0.026754323754199682,1.8833973750006407,896.8241884319782
h200-tp1,42,liger_tp,93,0.0,10.80643367767334,0.013131110928952694,0.026620366179430786,1.836485821986571,800.007752879134
h200-tp1,42,liger_tp,94,0.0,10.854205131530762,0.013424651697278023,0.01928512119164796,1.344327228027396,888.8464940073172
h200-tp1,42,liger_tp,95,0.0,10.844059944152832,0.013552621938288212,0.019162446786576037,1.3356225410243496,945.6257815697945
h200-tp1,42,liger_tp,96,0.0,10.822355270385742,0.013837434351444244,0.020805163291879,1.4096746440045536,908.4665748231542
h200-tp1,42,liger_tp,97,0.0,10.837067604064941,0.011942724697291851,0.026079615012783355,1.7965725190006196,836.5793680670034
h200-tp1,42,liger_tp,98,0.0,10.844779968261719,0.011073828674852848,0.01927690689852345,1.3222415979835205,841.3646119128863
h200-tp1,42,liger_tp,99,0.0,10.82498836517334,0.013077248819172382,0.019604798293595516,1.3262253949651495,797.318193705529
h200-tp1,42,liger_tp,100,0.0,10.822279930114746,0.013090086169540882,0.03247464950230378,2.2193175469874404,807.3869559078522
h200-tp1,43,triton,1,0.0,0.0983799397945404,0.006366525311022997,0.04594246622588154,3.505410173034761,265.4303657193332
h200-tp1,43,triton,2,0.0,0.10158286988735199,0.006317948456853628,0.01844961818623857,1.3877802799688652,1015.7726679995525
h200-tp1,43,triton,3,0.0,0.10584402829408646,0.006758578587323427,0.018475970936299903,1.3763120269868523,828.1849759596877
h200-tp1,43,triton,4,0.0,0.10443403571844101,0.006122143939137459,0.018277978880790666,1.4098170670331456,982.031434467585
h200-tp1,43,triton,5,0.0,0.10746923089027405,0.005669839214533567,0.018218705824966246,1.3675689340452664,837.5786627064499
h200-tp1,43,triton,6,0.0,0.1087966188788414,0.005234275013208389,0.026009905218559583,1.8940412980155088,917.700770430044
h200-tp1,43,triton,7,0.0,0.10724841058254242,0.004761330783367157,0.01843782945356541,1.3893273249850608,780.6425674867132
h200-tp1,43,triton,8,0.0,0.11026683449745178,0.004636039491742849,0.01849484156592043,1.3464244659990072,813.0131541596537
h200-tp1,43,triton,9,0.0,0.11575645208358765,0.004713727626949549,0.01849637729518266,1.370359601045493,1006.5524555264694
h200-tp1,43,triton,10,0.0,0.12186137586832047,0.004455493297427893,0.018430634051579207,1.3999172400217503,1024.9543258531996
h200-tp1,43,triton,11,0.0,0.12887437641620636,0.004387304652482271,0.0192008735884524,1.4352268989896402,957.4920243955967
h200-tp1,43,triton,12,0.0,0.12083475291728973,0.004475350026041269,0.01873107556660806,1.379431329027284,819.7303781792807
h200-tp1,43,triton,13,0.0,0.13522715866565704,0.004827792756259441,0.01839190448413606,1.4044793940265663,846.1693895929395
h200-tp1,43,triton,14,0.0,0.13528168201446533,0.004300213884562254,0.03734916799449606,2.8023827729630284,731.2502997165029
h200-tp1,43,triton,15,0.0,0.1361231505870819,0.004563957918435335,0.01809619041663996,1.383707104017958,765.8953389137832
h200-tp1,43,triton,16,0.0,0.13348990678787231,0.004213578067719936,0.020264924952600606,1.5194640729459934,998.9352162701376
h200-tp1,43,triton,17,0.0,0.1459898203611374,0.004207422956824303,0.018567293807464694,1.3851201180368662,1000.6197352545818
h200-tp1,43,triton,18,0.0,0.15474733710289001,0.0046028802171349525,0.018281960293096217,1.3701963600469753,1016.7277123339586
h200-tp1,43,triton,19,0.0,0.1620529741048813,0.004950959701091051,0.018412377645294596,1.3713538870215416,822.1604332660165
h200-tp1,43,triton,20,0.0,0.1687498837709427,0.004991568624973297,0.020293086030872383,1.5219002799713053,1000.0625177464223
h200-tp1,43,triton,21,0.0,0.18048326671123505,0.005036840680986643,0.03374360118983078,2.455319396976847,847.0766419557932
